fid,VALUE,source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,layer,path,SAMPLE_TWI1,SAMPLE_SPI1,SAMPLE_slope1,SAMPLE_aspect1,SAMPLE_flow1,SAMPLE_road1,SAMPLE_river1,SAMPLE_LC1,SAMPLE_LC1_2,x,y,SAMPLE_rainfall1,SAMPLE_rainfall2
95,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360647.438571236,,,,6.20090246200562,11614.54296875,13.6120691299438,136.432098388672,853.253295898438,1167.30456542969,865.852172851562,7,265.337585449219,360647.438571236,3051401.8589339,265.337585449219,255
96,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403908.189137939,,,,9.68717670440674,2724.87158203125,3.19350838661194,57.52880859375,853.253295898438,8208.001953125,30,10,307.428131103516,403908.189137939,2993185.33236935,307.428131103516,255
97,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361085.596071912,,,,,773176,17.4259738922119,64.1336441040039,44369.171875,394.58837890625,254.55842590332,4,261.761779785156,361085.596071912,3052073.70043464,261.761779785156,255
98,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384453.996107943,,,,7.39087104797363,22826.955078125,13.3764238357544,30.2564353942871,1706.50659179688,7526.65283203125,67.0820388793945,4,341.058715820312,384453.996107943,2992484.28036858,341.058715820312,255
99,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383022.681605736,,,,11.9378900527954,533341.875,9.76669692993164,34.8753280639648,54608.2109375,9477.056640625,271.661560058594,4,347.054168701172,383022.681605736,2994558.22587087,347.054168701172,255
100,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352439.28805858,,,,,23789.2890625,27.880687713623,9.3099365234375,853.253295898438,4518.7607421875,361.247833251953,4,289.121704101562,352439.28805858,3053651.06743637,289.121704101562,255
101,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384804.522108483,,,,,30600.7265625,11.9545297622681,255.963760375977,2559.76000976562,7577.361328125,108.166534423828,4,343.42431640625,384804.522108483,2993857.17387009,343.42431640625,255
102,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356850.073565381,,,,6.91255378723145,5960.9951171875,6.98619651794434,192.094757080078,853.253295898438,524.78564453125,891.964111328125,7,272.467987060547,356850.073565381,3053358.96243605,272.467987060547,255
103,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366606.380580424,,,,,186864.734375,18.2502193450928,2.23117828369141,10239.0400390625,2829.0810546875,169.705627441406,4,256.970092773438,366606.380580424,3054731.85593756,256.970092773438,255
104,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395145.039124427,,,,10.0638914108276,41711.71484375,1.04011702537537,135,40102.90625,402.492218017578,127.27921295166,7,324.339141845703,395145.039124427,2994587.4363709,324.339141845703,255
105,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385388.732109384,,,,,38906.765625,5.69976758956909,59.0362434387207,6826.0263671875,4930.416015625,276.586334228516,4,343.437652587891,385388.732109384,2986817.44336234,343.437652587891,255
106,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382350.8401047,,,,,4836.62744140625,5.66845417022705,97.4314117431641,853.253295898438,7951.07568359375,241.867736816406,4,346.415130615234,382350.8401047,2987021.91686257,346.415130615234,255
107,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383081.102605826,,,,7.8462085723877,6364.0224609375,3.72926926612854,66.8014068603516,1706.50659179688,7179.28271484375,161.554946899414,4,347.270874023438,383081.102605826,2986583.75936208,347.270874023438,255
108,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387199.783112177,,,,9.96138763427734,79992.7578125,1.25000405311584,191.309936523438,63994,3686.58374023438,241.867736816406,7,337.535949707031,387199.783112177,2987927.44236356,337.535949707031,255
109,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350160.869055067,,,,,73169.6015625,21.4384174346924,339.590118408203,3413.01318359375,8395.98046875,30,4,297.457214355469,350160.869055067,3049094.22943135,297.457214355469,255
110,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351007.973556373,,,,6.60978221893311,50229.015625,29.4338245391846,186.532135009766,1706.50659179688,7626.021484375,468.614990234375,4,295.289672851562,351007.973556373,3049240.28193151,295.289672851562,255
111,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372419.270089387,,,,,46131.1796875,18.0216808319092,1.50743865966797,2559.76000976562,5086.216796875,1693.87121582031,4,274.090881347656,372419.270089387,3049912.12343225,274.090881347656,255
112,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391727.410619158,,,,7.70972347259521,11835.2900390625,6.93539094924927,39.2894058227539,1706.50659179688,90,432.666137695312,10,325.109100341797,391727.410619158,2989212.70436498,325.109100341797,255
113,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366840.064580784,,,,4.77150201797485,11944.3798828125,13.9986333847046,219.427795410156,853.253295898438,1176.1376953125,1533.23193359375,7,258.643218994141,366840.064580784,3050204.22843258,258.643218994141,255
114,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381386.893603214,,,,,2132.12573242188,2.49881935119629,191.309936523438,853.253295898438,9565.5322265625,180,4,339.013427734375,381386.893603214,2989446.38836524,339.013427734375,255
115,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363860.59357619,,,,,35815.06640625,20.9873600006104,51.3401908874512,1706.50659179688,1824.82873535156,670.820373535156,4,266.245269775391,363860.59357619,3049561.59743187,266.245269775391,255
116,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385242.679609159,,,,,2643.67456054688,3.09834671020508,198.434951782227,853.253295898438,5752.80810546875,750,4,337.853271484375,385242.679609159,2988716.12586443,337.853271484375,255
117,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382321.629604655,,,,,2069.7841796875,2.42575597763062,45,853.253295898438,8348.9521484375,42.4264068603516,4,341.925964355469,382321.629604655,2988540.86286424,341.925964355469,255
118,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375924.530094792,,,,5.60392093658447,68081.609375,26.5968723297119,288.434936523438,2559.76000976562,6545.365234375,758.946655273438,4,290.577453613281,375924.530094792,3049824.49193216,290.577453613281,255
119,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364386.382577001,,,,6.33067417144775,8884.515625,10.4125185012817,152.241455078125,853.253295898438,1277.38012695312,123.693168640137,7,264.9404296875,364386.382577001,3049678.439432,264.9404296875,255
120,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356411.916064705,,,,,4607.79150390625,5.40026235580444,95.1944274902344,853.253295898438,3075.84130859375,335.410186767578,7,277.958251953125,356411.916064705,3050759.22793319,277.958251953125,255
121,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370666.640086684,,,,6.52539920806885,101185.03125,29.6468334197998,279.958068847656,3413.01318359375,4548.142578125,1425.23681640625,4,264.36328125,370666.640086684,3050350.28093274,264.36328125,255
122,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358018.493567183,,,,6.97106742858887,16658.7890625,19.5238494873047,72.4397277832031,853.253295898438,7842.86328125,816.088256835938,7,292.965087890625,358018.493567183,3045033.96992688,292.965087890625,255
123,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381532.946103439,,,,7.17880201339722,2806.43432617188,1.09636616706848,296.565063476562,2559.76000976562,9878.88671875,424.264068603516,7,351.665130615234,381532.946103439,2981150.6063561,351.665130615234,255
124,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387900.835113258,,,,,1508.11865234375,1.76749229431152,303.690063476562,853.253295898438,4636.431640625,1142.36596679688,7,348.756225585938,387900.835113258,2981793.23735681,348.756225585938,255
125,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371280.06058763,,,,,23203.421875,27.1940612792969,240.018356323242,853.253295898438,296.98486328125,192.093734741211,7,284.901672363281,371280.06058763,3045121.60142698,284.901672363281,255
126,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377239.002596818,,,,,21280.646484375,24.9405975341797,333.199157714844,853.253295898438,4259.78857421875,301.496246337891,4,296.101043701172,377239.002596818,3045150.81192701,296.101043701172,255
127,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369877.956585468,,,,19.8028392791748,144574192,6.33937358856201,254.357757568359,22805754,134.164077758789,30,7,283.689117431641,369877.956585468,3044858.70692669,283.689117431641,255
128,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374902.162593215,,,,,21169.314453125,12.4050588607788,52.9071617126465,1706.50659179688,2531.40258789062,2446.24194335938,4,290.488494873047,374902.162593215,3045413.7064273,290.488494873047,255
129,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384892.153608619,,,,9.59593391418457,330267.1875,22.7687149047852,357.662689208984,14505.306640625,9332.701171875,1214.90747070312,4,315.624877929688,384892.153608619,3045588.96942749,315.624877929688,255
130,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375223.478093711,,,,,47954.19140625,28.1007957458496,27.1811103820801,1706.50659179688,2906.90551757812,2342.69067382812,7,291.123229980469,375223.478093711,3045588.96942749,291.123229980469,255
131,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395992.143625734,,,,,31648.95703125,12.3640327453613,218.659805297852,2559.76000976562,5567.80908203125,624.259582519531,4,339.580932617188,395992.143625734,2984042.44585928,339.580932617188,255
132,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380422.947101728,,,,,2132.12573242188,2.49881935119629,258.690063476562,853.253295898438,9818.986328125,510,4,349.999389648438,380422.947101728,2985415.3393608,349.999389648438,255
133,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391522.937118842,,,,7.95336389541626,6281.41943359375,3.68086457252502,266.185913085938,1706.50659179688,1506.28686523438,228.473190307617,5,341.120697021484,391522.937118842,2984947.97136028,341.120697021484,255
134,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396313.459126229,,,,8.57012462615967,11254.830078125,6.59524583816528,51.0090065002441,1706.50659179688,5471.6083984375,241.867736816406,4,334.574249267578,396313.459126229,2985006.39236034,334.574249267578,255
135,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385680.837109835,,,,6.83920335769653,7185.62646484375,4.21072292327881,234.462326049805,1706.50659179688,4569.56201171875,241.867736816406,4,347.953399658203,385680.837109835,2985210.86586057,347.953399658203,255
136,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388105.308613573,,,,8.18006324768066,217653.9375,17.0058078765869,107.927917480469,12798.7998046875,7158.00244140625,2262.96264648438,7,321.669555664062,388105.308613573,3042054.4989236,321.669555664062,255
137,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387608.730112807,,,,9.2168493270874,48535.234375,28.4412803649902,301.429565429688,1706.50659179688,7517.08056640625,1442.80981445312,4,320.014282226562,387608.730112807,3042784.7614244,320.014282226562,255
138,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405690.029640698,,,,,465595.90625,20.9873600006104,51.3401908874512,22184.5859375,8430.212890625,496.58837890625,4,315.191070556641,405690.029640698,2999582.4318764,315.191070556641,255
139,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390617.411617446,,,,,87347.7890625,11.3744764328003,29.2913627624512,7679.27978515625,9056.32421875,408.044128417969,7,325.981567382812,390617.411617446,3042288.18292386,325.981567382812,255
140,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405806.871640878,,,,,40575.17578125,5.94418668746948,279.462341308594,6826.0263671875,9593.294921875,42.4264068603516,7,313.431976318359,405806.871640878,3004022.42788129,313.431976318359,255
141,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386148.205110555,,,,,6927.072265625,2.70614123344421,84.8055725097656,2559.76000976562,7455.4677734375,872.066528320312,7,342.7705078125,386148.205110555,2979573.23935436,342.7705078125,255
142,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363334.80457538,,,,8.54488849639893,21989.875,12.8859014511108,172.476181030273,1706.50659179688,4454.974609375,0,7,292.509521484375,363334.80457538,3043865.54992559,292.509521484375,255
143,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390150.043616726,,,,,7105.44580078125,8.32747554779053,74.7448806762695,853.253295898438,6046.693359375,1850.54040527344,4,329.613830566406,390150.043616726,3039016.60692025,329.613830566406,255
144,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376596.371595827,,,,7.0191011428833,75339.9140625,29.4324131011963,260.394775390625,2559.76000976562,1158.01550292969,973.498901367188,4,276.979400634766,376596.371595828,3036855.02991787,276.979400634766,255
145,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401805.033134696,,,,8.53092861175537,41403.0390625,16.1745777130127,68.3555603027344,2559.76000976562,8551.4208984375,1194.73852539062,7,318.717803955078,401805.033134696,3036767.39841778,318.717803955078,255
146,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365700.855079028,,,,7.61453342437744,66637.375,26.0326652526855,78.886962890625,2559.76000976562,8252.6171875,1400.07141113281,4,316.415100097656,365700.855079028,3036650.55641765,316.415100097656,255
147,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365642.434078938,,,,,13025.99609375,15.2662715911865,131.185928344727,853.253295898438,7784.1181640625,1774.06311035156,4,316.399963378906,365642.434078938,3037176.34541823,316.399963378906,255
148,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368709.536583667,,,,4.93158292770386,19966.0546875,23.3999156951904,267.165893554688,853.253295898438,6474.2333984375,999.049560546875,4,309.12060546875,368709.536583667,3037322.39791839,309.12060546875,255
149,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373266.374590693,,,,,1110282.875,27.6858463287354,307.711059570312,40102.90625,2736.58544921875,859.592895507812,4,292.979187011719,373266.374590693,3038227.92341938,292.979187011719,255
150,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386089.784110465,,,,,1223485.375,14.6316976547241,180.939193725586,83618.828125,3161.40795898438,1385.20751953125,7,313.021667480469,386089.784110465,3038490.81791967,313.021667480469,255
151,"1",The Himalayan Times,http://thehimalayantimes.com/nepal/landslide-kills-1-injures-2-kavre/,9249,"07/30/2016 09:00:00 AM",,"Dhuseni Shivalaya, Kavre, Nepal","A seven-year-old girl died on the spot after a landslide buried her house at Dhuseni Shivalaya VDC-6 in Kavre on Saturday morning.  The deceased has been identified as Sajita BK, daughter of Kanchha BK, according to the District Police Office, Dulikhel.     According to DSP Nabinraj Rai of the DPO, Kanchha’s wife Laxmi BK and elder daughter Sabita BK (10) were injured in the incident.","Dhuseni Shivalaya, Kavre, Nepal",1km,landslide,unknown,small,natural_slope,1,2,,,,glc,9249,Nepal,NP,Central Region,27602,Panauti̇̄,8.02473,"08/01/2016 02:36:00 PM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",358198.337180831,27.5269,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,,12835.0654296875,15.0425033569336,189.162353515625,853.253295898438,7248.4619140625,810.555358886719,7,289.702758789062,358198.337180831,3045617.77090783,289.702758789062,255
152,"1",Kantipuronline.com,http://www.kantipuronline.com/kolnews.php?&nid=122208,257,"09/10/2007 11:00:00 PM",,Ladabhir and Sirthauli VDCs in Sindhuli district,"people buried at 11pm, multiple landslides in area, 100+ families displaced",Ladabhir and Sirthauli VDCs in Sindhuli district,25km,landslide,rain,large,unknown,3,,,,,glc,257,Nepal,NP,Central Region,0,Rāmechhāp,13.63939,"04/01/2014 12:00:00 AM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",397720.668323988,27.2667,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,,111368.515625,43.5074043273926,306.198303222656,2559.76000976562,1206.73107910156,201.246109008789,4,277.179504394531,397720.668323988,3016397.83717966,277.179504394531,255
153,"1",The Himalayan Times,https://thehimalayantimes.com/nepal/four-injured-sindhuli-landslide/,9158,"07/25/2016 12:00:00 AM",,"near Kamala River and BP Highway, Karkare, Kamalamai, Nepal","As many as four persons were injured in a landslide at a point along the BP Highway in Sindhuli district on Monday.  The landslide occurred at a point where a side road meets the highway near a bridge over Kamala River in Karkare of Kamalamai Municipality-10. The mishap brought down a tea shop on the bank of Kamala River injuring four persons who were in the shop, said chief of Sindhuli District Police Office, DSP Shyam Saru Magar.     The critically injured have been identified as the locals Binda Kumari Shrestha (55), Bishnu Prasad (65), and Rup Kumari Gurja Magar (60) while Moti Lal Shrestha (59) sustained minor injuries.  The injured are undergoing the treatment at the District Hospital, Sindhuli.  The landslip has also halted the vehicular movement in the region. Some of vehicles heading towards Kathmandu from eastern part of the country are stranded at Bhiman Bazaar while the vehicles from Kathmandu towards Bardibas are stranded at Sindhulimadhi, said the DSP Magar.  Meanwhile, a","near Kamala River and BP Highway, Karkare, Kamalamai, Nepal",5km,riverbank_collapse,unknown,medium,above_river,0,4,,,,glc,9158,Nepal,NP,Central Region,0,Rāmechhāp,21.05736,"07/25/2016 03:35:00 PM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",392506.675257259,27.21545164,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,,26337.076171875,15.4333276748657,251.003341674805,1706.50659179688,0,90,7,352.783264160156,392506.675257259,3010764.57349301,352.783264160156,255
154,"1",myrepublica,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=9458,1137,"09/05/2009 11:00:00 PM",,"Hulakdanda village of Bhaluwajor-2 in Ramechhap district, Janakpur Zone",Two people were killed and three injured after a landslide struck Hulakdanda village of Bhaluwajor-2 in Ramechhap district on Saturday night.,"Hulakdanda village of Bhaluwajor-2 in Ramechhap district, Janakpur Zone",10km,landslide,downpour,medium,unknown,2,,,,,glc,1137,Nepal,NP,Central Region,0,Rāmechhāp,4.55553,"04/01/2014 12:00:00 AM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",409690.205162556,27.3667,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,8.12906074523926,324963.34375,10.8814897537231,343.178588867188,29863.865234375,9732.3076171875,600,7,274.935424804688,409690.205162556,3027382.55145855,274.935424804688,255
155,"1",Himalayan Times,http://thehimalayantimes.com/nepal/kavre-settlements-at-risk-of-rain-triggered-landslips/,7620,"08/07/2015 12:00:00 AM",,Nala of Tukuchha,"Houses standing at high risk after landslides caused by incessant rainfall occurred on Friday, at Ghimire village in Nala of Tukuchha, in Kavre",Nala of Tukuchha,5km,mudslide,continuous_rain,medium,deforested_slope,0,0,,http://thehimalayantimes.com/wp-content/uploads/2015/08/landslide.jpg,,glc,7620,Nepal,NP,Central Region,4000,Nagarkot,4.09277,"04/12/2016 12:15:00 AM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",353452.385109997,27.6788,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,5.70461082458496,17134.177734375,20.080997467041,231.654418945312,853.253295898438,7479.873046875,305.941162109375,6,311.757843017578,353452.385109997,3062505.12214585,311.757843017578,255
156,"1",thehimalayantimes,http://www.thehimalayantimes.com/fullNews.php?headline=Landslide+wreaks+havoc+in+Bhojpur&NewsID=344265,4506,"08/21/2012 12:00:00 AM",,"Jugepani of Daduwa VDC, Ramechhap","four houses including one school building were swept away, while 21 families were rendered homeless on Sunday night in the heavy downpour-triggered landslip at Gothe Bazaar of Khatamma VDC, Bhojpur.  The houses belonging to Shree Kumar Rai, Dhan Bahadur Rai, Nar Bahadur Rai and Ram Kumar Rai and school building of the Sumnima Primary School at Gothe Bazaar were swept away in the devastating mudslip, local Kuber Rai informed.  Police from Kudakkaule and Kulug had launched the rescue operation in the area that had unleashed terror among locals. Likewise, seven households were displaced by another landslide at Jugepani of Daduwa VDC in Ramechhap, putting as many as 35 households at the landslip threat. The displaced have been evacuated to safer places, local Sundar Moktan said. ","Jugepani of Daduwa VDC, Ramechhap",5km,landslide,downpour,large,unknown,,,,,,glc,4506,Nepal,NP,Central Region,0,Rāmechhāp,1.12426,"04/01/2014 12:00:00 AM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",408970.285604474,27.3329,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,,93498.734375,27.3947772979736,357.633758544922,3413.01318359375,8117.20361328125,271.661560058594,4,254.140029907227,408970.285604474,3023643.51474905,254.140029907227,255
157,"1",nepalnews,http://www.nepalnews.com/home/index.php/news/19/13225-three-die-after-landslide-buries-house-in-ramechhap.html,3977,"09/17/2011 12:00:00 AM",,"Rasnalu VDC-6,Darkha,Ramechhap district","Three persons, including a minor, from the same family were killed after a house was buried by landslide debris at Darkha, Rasnalu VDC-6 of impoverished Ramechhap district Saturday night. The landslip was triggered by incessant rains.The deceased have been identified as Shyam Bahadur Rokka's daughter Sangita Rokka, his daughter-in-law Kalpana Rokka, 22, and his 2-year-old grand daughter Anjila Rokka. Shyam Bahadur was not in the house when the landslide demolished it, killing three members of his family. A police team that reached the place today morning, however, managed to rescue Shyam Bahadur's daughter, whose name and age couldn't be verified, who was squeezed under a big boulder. She is currently undergoing treatment at the local health center","Rasnalu VDC-6,Darkha,Ramechhap district",1km,landslide,downpour,medium,unknown,3,,,,,glc,3977,Nepal,NP,Central Region,0,Rāmechhāp,7.0013,"04/01/2014 12:00:00 AM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",406726.515364459,27.3824,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,9.35721778869629,146876.625,28.6895313262939,344.116149902344,5119.52001953125,8086.099609375,295.465728759766,7,281.354858398438,406726.515364459,3029143.87245247,281.354858398438,255
158,"1",The hindu.com,,227,"09/03/2007 12:00:00 AM",,Saghutar in Rammechap District,house collapsed in small village in district,Saghutar in Rammechap District,10km,landslide,rain,medium,unknown,,,,,,glc,227,Nepal,NP,Central Region,0,Rāmechhāp,0.07146,"04/01/2014 12:00:00 AM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",409676.818246585,27.3258,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,6.42728090286255,16887.705078125,19.7921352386475,64.6538238525391,853.253295898438,8443.814453125,872.066528320312,7,250.465057373047,409676.818246585,3022851.79678427,250.465057373047,255
159,"1",The Himalayan Times,https://thehimalayantimes.com/nepal/dry-landslide-obstructs-mid-hill-highway-sindhuli/,10064,"09/11/2016 12:55:00 PM",,Dry landslide obstructs Mid-Hill Highway in Sindhuli,"A dry landslide has obstructed vehicular movement at Dhandedanda in Sindhuli district along the Mid-Hill Highway since Sunday.  The landslips have obstructed two-way traffic between Kathmandu and other places of eastern Nepal including Ghurmi, Khotang, Okhaldhunga, Solukhumbhu since yesterday afternoon, informed Police Inspector Nirmal Paneru of the Sindhuli District Police Office. Even though police had started clearing the debris yesterday itself, the continuous landslips have halted the operation.  In addition, the torrential rain has added to the woes of the police team since this morning.  A police team has been deployed in the area to avoid any possible mishap, informed the DPO.","Mid-Hill Highway, Dhandedanda, Sindhuli, Nepal",50km,landslide,rain,medium,above_road,0,0,,,,,,,,,,,,"07/10/2017 12:55:00 PM",11/20/2017 03:17:00 PM,"02/15/2018 03:51:00 PM",398637.83973746,27.357968,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,,15112.9033203125,17.7120952606201,54.8193016052246,853.253295898438,0,108.166534423828,7,279.865570068359,398637.83973746,3026501.13607917,279.865570068359,255
160,"1",Kathmandu Post,http://kathmandupost.ekantipur.com/news/2017-07-10/flood-damages-three-homes-in-rukum-village.html,10886,"07/09/2017 06:45:00 PM",,Fatal landslide in Rayale,"Landslide kills man on path in Rayale (??), following continuous rains","Rayale, Panauti Municipality, Nepal",10km,landslide,continuous_rain,medium,natural_slope,1,0,,,,,,,,,,,,"07/10/2017 06:45:00 PM",12/07/2017 07:59:00 PM,"02/15/2018 03:51:00 PM",352409.589565357,27.56884999,landslide_inventory,G:/Geospatial skills/02_Landslide mapping/dataset output from this project/landslide_inventory.gpkg,,36880.25,14.4076986312866,181.909149169922,2559.76000976562,5874.02734375,816.088256835938,7,290.332794189453,352409.589565357,3050334.50162451,290.332794189453,255
161,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391873.463119383,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,29454.71484375,34.5204811096191,113.853904724121,853.253295898438,1080.41650390625,426.380096435547,7,307.317749023438,391873.463119383,3033320.55941398,307.317749023438,255
162,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369322.957084613,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,5.32653045654297,35985.03125,42.1739120483398,247.796524047852,853.253295898438,9071.1689453125,713.091857910156,4,302.987518310547,369322.957084613,3033262.13841391,302.987518310547,255
163,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374931.37309326,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.9890604019165,70588.5625,41.3643646240234,49.7309379577637,1706.50659179688,4410.81640625,390,4,264.065826416016,374931.37309326,3034050.82191478,264.065826416016,255
164,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387521.098612672,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.36577606201172,89008.578125,34.7722358703613,120.358116149902,2559.76000976562,488.364593505859,234.307495117188,7,295.035369873047,387521.098612672,3034080.03241482,295.035369873047,255
165,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389448.991615645,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.5046067237854,35620.01953125,41.7461280822754,202.260589599609,853.253295898438,968.400756835938,480,7,306.745208740234,389448.991615645,3033817.13791453,306.745208740234,255
166,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376041.372094972,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.17385387420654,32660.16796875,38.2772254943848,143.378677368164,853.253295898438,3987.74365234375,1060.66015625,4,257.524169921875,376041.372094972,3033817.13791453,257.524169921875,255
167,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393859.777122446,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,16771511,33.4285011291504,227.101654052734,501712.9375,840.535522460938,436.806579589844,4,339.657104492188,393859.777122446,3003905.58588116,339.657104492188,255
168,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367628.748082,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,69415.9140625,40.6772041320801,135.806930541992,1706.50659179688,9078.16015625,1317.95300292969,4,311.389373779297,367628.748082,3034839.50541565,311.389373779297,255
